FEATURE_1	FEATURE_2	FEATURE_3	FEATURE_4	FEATURE_5	AD_ID	CONTROL	RESPONSE	TIME
3	1	2	2	4	3	1	0	Day 12, 13:00
2	2	3	1	4	2	0	0	Day 12, 13:00
5	2	2	2	5	3	0	0	Day 12, 13:00
1	1	2	2	4	1	1	0	Day 12, 15:00
2	2	2	2	5	3	0	0	Day 12, 16:00
1	2	2	2	1	1	0	0	Day 12, 16:00
3	1	2	2	2	3	0	0	Day 12, 16:00
3	1	2	2	4	2	1	0	Day 12, 17:00
2	1	3	1	4	2	0	0	Day 12, 16:00
1	2	1	1	3	1	0	1	Day 12, 14:00
1	1	3	1	1	1	0	0	Day 12, 16:00
2	2	2	2	1	3	1	0	Day 12, 17:00
2	2	2	2	1	3	0	0	Day 12, 14:00
5	2	4	2	5	3	1	0	Day 12, 17:00
2	1	2	2	2	3	0	0	Day 12, 14:00
3	1	2	2	2	3	0	0	Day 12, 16:00
3	2	2	2	4	2	0	0	Day 12, 14:00
2	1	2	2	1	3	1	0	Day 12, 23:00
2	2	4	1	2	1	0	0	Day 12, 17:00
2	1	2	2	5	3	1	0	Day 12, 17:00
2	2	2	2	4	1	0	0	Day 12, 17:00
3	1	2	2	5	3	1	0	Day 12, 16:00
3	2	2	2	5	3	1	0	Day 12, 16:00
2	2	2	2	2	3	1	0	Day 12, 14:00
2	1	1	1	3	2	0	1	Day 12, 17:00
2	2	2	2	2	3	0	0	Day 12, 17:00
1	2	4	2	5	1	0	1	Day 12, 17:00
2	2	2	2	3	3	0	0	Day 12, 16:00
2	1	4	1	1	1	0	0	Day 12, 14:00
5	1	4	1	2	3	0	0	Day 12, 14:00
3	1	1	1	4	1	1	1	Day 12, 15:00
2	1	1	1	1	3	0	0	Day 12, 17:00
2	1	2	2	3	2	0	0	Day 12, 14:00
3	2	1	2	5	1	1	1	Day 12, 14:00
2	1	2	2	5	3	0	0	Day 12, 22:00
2	1	2	2	4	3	0	0	Day 12, 16:00
2	1	3	1	2	1	0	0	Day 12, 17:00
2	1	2	2	2	3	0	0	Day 12, 16:00
1	1	2	2	4	3	0	0	Day 12, 15:00
3	1	4	4	3	3	0	0	Day 12, 17:00
1	1	2	2	5	3	0	0	Day 12, 14:00
2	1	2	2	1	3	0	0	Day 12, 17:00
3	2	2	2	5	3	0	0	Day 12, 14:00
1	2	2	2	3	3	0	0	Day 12, 17:00
2	1	2	2	4	3	0	0	Day 12, 14:00
3	1	4	4	3	3	0	0	Day 12, 14:00
5	1	2	2	1	3	0	0	Day 12, 16:00
3	2	2	2	5	3	0	0	Day 12, 14:00
2	1	2	2	5	1	0	0	Day 12, 15:00
2	2	1	1	5	3	1	0	Day 12, 16:00
2	1	2	2	3	3	1	0	Day 12, 17:00
1	1	2	2	1	3	0	0	Day 12, 16:00
2	1	2	2	3	3	0	0	Day 12, 14:00
3	1	2	2	3	3	0	0	Day 12, 17:00
1	1	2	2	3	3	0	0	Day 12, 14:00
2	1	3	1	4	2	0	0	Day 12, 17:00
3	1	2	2	3	2	1	0	Day 12, 14:00
2	2	2	2	3	3	0	0	Day 12, 14:00
3	2	2	2	5	3	0	0	Day 12, 14:00
2	2	2	2	4	3	0	0	Day 12, 17:00
4	1	4	1	3	3	0	0	Day 12, 17:00
2	1	2	2	1	3	0	0	Day 12, 14:00
2	1	2	2	1	3	0	0	Day 12, 16:00
3	1	3	1	1	3	0	0	Day 12, 17:00
2	1	2	2	1	3	0	0	Day 12, 17:00
2	1	2	2	2	3	0	0	Day 12, 17:00
1	1	2	2	3	3	0	0	Day 12, 15:00
2	1	2	2	2	3	0	0	Day 12, 17:00
2	1	2	2	5	3	0	0	Day 12, 14:00
3	1	3	1	2	1	1	0	Day 12, 15:00
3	2	3	1	5	1	0	0	Day 12, 17:00
3	1	2	2	3	3	0	0	Day 12, 17:00
3	1	3	1	4	1	0	0	Day 12, 17:00
1	2	2	2	5	3	0	0	Day 12, 17:00
2	2	2	1	4	1	1	0	Day 12, 17:00
1	2	2	2	4	2	0	0	Day 12, 14:00
3	1	3	1	2	2	0	0	Day 12, 17:00
2	1	1	1	1	1	1	1	Day 12, 17:00
2	1	5	6	1	3	0	0	Day 12, 17:00
2	1	2	2	1	3	0	0	Day 12, 14:00
1	1	4	1	4	1	1	0	Day 12, 14:00
3	1	2	2	3	3	0	0	Day 12, 14:00
2	1	2	2	3	3	0	0	Day 12, 14:00
1	1	3	1	1	1	0	0	Day 12, 17:00
1	1	3	1	1	2	0	0	Day 12, 17:00
1	1	2	2	1	3	0	0	Day 12, 16:00
3	2	2	2	2	3	0	0	Day 12, 16:00
1	2	2	2	4	3	0	0	Day 12, 16:00
3	2	4	1	3	1	1	0	Day 12, 17:00
2	1	3	1	2	2	0	0	Day 12, 14:00
1	2	3	1	2	2	1	0	Day 12, 17:00
2	1	2	2	4	3	0	0	Day 12, 16:00
2	1	1	1	3	1	0	0	Day 12, 14:00
2	1	2	2	5	1	1	0	Day 12, 16:00
3	1	1	2	1	2	0	0	Day 12, 15:00
2	2	2	2	4	3	0	0	Day 12, 15:00
2	1	2	2	5	3	0	0	Day 12, 18:00
2	1	2	2	5	3	0	0	Day 12, 18:00
1	1	2	2	3	3	0	0	Day 12, 18:00
1	1	3	1	4	2	0	0	Day 12, 15:00
3	2	2	2	5	3	1	0	Day 13, 0:00
1	2	2	2	4	3	0	0	Day 12, 18:00
3	1	2	2	5	3	1	0	Day 12, 16:00
1	1	4	1	3	2	0	0	Day 12, 18:00
2	1	2	2	4	1	0	0	Day 12, 18:00
2	1	4	1	3	2	1	0	Day 12, 18:00
2	1	2	2	3	2	0	0	Day 12, 19:00
3	2	2	2	2	3	0	0	Day 12, 16:00
2	2	2	2	3	3	0	0	Day 12, 18:00
2	2	2	2	1	3	0	0	Day 12, 18:00
5	1	2	2	1	3	0	0	Day 12, 17:00
2	1	3	1	2	1	1	0	Day 12, 18:00
2	1	2	2	5	3	0	0	Day 12, 18:00
2	1	5	6	3	3	0	0	Day 12, 18:00
3	1	3	1	4	1	0	0	Day 12, 18:00
2	2	3	2	1	1	0	0	Day 12, 18:00
2	1	4	4	5	3	0	0	Day 12, 16:00
1	1	3	1	1	1	0	0	Day 12, 18:00
3	1	4	4	4	3	0	0	Day 12, 18:00
2	2	2	2	3	3	0	0	Day 12, 18:00
2	2	2	2	2	3	0	0	Day 12, 18:00
2	1	1	1	2	1	0	0	Day 12, 18:00
1	2	2	2	3	3	1	0	Day 12, 17:00
2	2	3	1	1	1	0	0	Day 12, 17:00
2	1	2	2	4	3	1	0	Day 13, 0:00
2	1	2	2	2	3	0	0	Day 12, 15:00
1	1	2	2	2	3	1	0	Day 12, 18:00
3	1	2	2	5	3	0	0	Day 12, 18:00
2	2	2	2	4	2	1	0	Day 12, 17:00
2	2	2	2	3	3	1	0	Day 12, 15:00
2	1	4	1	5	2	0	0	Day 12, 18:00
1	2	3	1	4	2	0	0	Day 12, 15:00
1	2	3	1	1	1	0	0	Day 12, 17:00
2	1	2	2	2	3	0	0	Day 12, 18:00
2	1	1	1	3	1	0	0	Day 12, 15:00
2	1	3	1	3	2	0	0	Day 12, 15:00
1	1	2	2	5	3	0	0	Day 12, 15:00
1	1	2	2	3	3	0	0	Day 12, 18:00
2	1	3	1	5	1	1	0	Day 12, 16:00
1	1	2	2	2	3	0	0	Day 12, 18:00
2	1	3	1	1	1	1	0	Day 12, 18:00
1	1	3	1	2	3	0	0	Day 12, 15:00
3	1	2	2	3	3	0	0	Day 12, 15:00
2	2	2	2	5	3	0	0	Day 12, 16:00
1	2	2	2	1	1	0	0	Day 12, 18:00
2	1	3	1	3	1	0	0	Day 12, 18:00
1	1	3	1	5	3	0	0	Day 12, 18:00
3	1	2	2	1	3	0	0	Day 12, 18:00
2	2	2	2	2	3	0	0	Day 12, 18:00
2	1	4	1	5	1	0	0	Day 12, 18:00
3	1	2	2	5	3	0	0	Day 12, 15:00
2	1	1	1	5	1	0	0	Day 12, 18:00
4	2	2	2	5	3	0	0	Day 12, 15:00
3	1	2	2	4	3	0	0	Day 12, 15:00
2	1	2	2	1	3	0	0	Day 12, 18:00
3	1	2	2	4	3	0	0	Day 12, 17:00
2	1	4	1	5	2	1	0	Day 12, 15:00
2	2	2	2	5	2	0	0	Day 12, 18:00
3	1	3	1	2	1	0	0	Day 12, 15:00
1	1	2	2	3	3	0	0	Day 12, 18:00
2	1	2	2	5	1	1	0	Day 12, 17:00
3	1	3	1	1	2	1	0	Day 12, 18:00
3	1	2	2	3	3	0	0	Day 12, 18:00
1	2	3	1	3	1	0	0	Day 12, 17:00
2	1	2	2	4	3	0	0	Day 12, 18:00
1	2	2	2	5	3	0	0	Day 12, 18:00
2	2	2	2	5	3	1	0	Day 13, 0:00
4	2	2	2	2	3	1	0	Day 12, 15:00
2	2	2	2	1	2	0	0	Day 12, 18:00
3	1	3	1	1	2	0	0	Day 12, 18:00
2	1	2	2	1	3	0	0	Day 12, 21:00
2	1	2	2	4	3	1	0	Day 12, 18:00
3	1	3	2	4	1	0	1	Day 12, 18:00
3	1	2	2	1	3	0	0	Day 12, 16:00
2	1	2	2	1	3	0	0	Day 12, 18:00
2	2	2	2	5	3	1	0	Day 12, 18:00
2	1	3	1	1	1	0	0	Day 12, 16:00
2	1	3	1	2	2	0	0	Day 12, 16:00
2	1	2	2	4	3	0	0	Day 12, 19:00
1	2	2	2	4	3	1	0	Day 12, 19:00
2	2	3	1	5	1	0	0	Day 12, 19:00
1	1	3	1	2	1	1	0	Day 12, 19:00
2	1	2	2	1	3	0	0	Day 12, 19:00
1	1	2	2	5	3	0	0	Day 12, 18:00
1	2	2	2	1	1	0	0	Day 12, 19:00
2	1	2	2	4	3	1	0	Day 12, 16:00
1	1	2	2	5	3	0	0	Day 12, 18:00
2	2	2	2	2	3	0	0	Day 12, 16:00
2	1	4	4	1	3	0	0	Day 12, 18:00
2	1	2	2	2	3	0	0	Day 13, 0:00
2	1	3	1	5	1	0	0	Day 12, 19:00
1	2	2	2	5	3	0	0	Day 12, 19:00
3	1	3	1	3	1	0	0	Day 12, 17:00
1	2	2	2	1	3	0	0	Day 12, 19:00
3	2	2	2	2	3	0	0	Day 12, 16:00
1	2	2	2	3	3	0	0	Day 12, 19:00
2	1	2	2	2	3	1	0	Day 12, 19:00
2	2	2	2	3	3	0	0	Day 12, 16:00
3	2	1	4	2	1	1	0	Day 12, 18:00
2	1	4	1	1	1	0	0	Day 12, 19:00
2	2	2	2	2	3	1	0	Day 12, 19:00
2	1	1	1	4	2	1	0	Day 12, 18:00
3	2	2	2	1	3	0	0	Day 12, 16:00
2	1	3	3	2	3	1	0	Day 12, 19:00
1	1	3	1	1	1	0	0	Day 12, 16:00
1	1	3	1	4	1	0	0	Day 12, 19:00
2	1	3	1	4	1	0	0	Day 12, 17:00
1	2	2	2	5	3	0	0	Day 12, 19:00
3	2	2	2	3	3	1	0	Day 12, 19:00
1	1	3	1	1	1	0	0	Day 12, 18:00
2	2	1	1	3	2	0	1	Day 12, 19:00
3	2	2	2	2	3	0	0	Day 12, 16:00
1	2	2	2	4	3	0	0	Day 12, 19:00
2	2	2	2	1	3	0	0	Day 12, 18:00
2	2	2	2	3	3	1	0	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 18:00
3	1	2	2	5	3	0	0	Day 12, 19:00
3	2	2	2	2	3	0	0	Day 12, 16:00
2	1	3	1	3	1	0	0	Day 12, 19:00
2	1	2	2	5	3	0	0	Day 12, 19:00
1	1	2	2	4	3	0	0	Day 12, 19:00
3	2	2	2	4	3	1	0	Day 12, 16:00
1	2	3	2	4	1	0	0	Day 12, 19:00
3	1	2	2	1	3	1	0	Day 13, 9:00
3	1	4	1	3	2	1	0	Day 12, 16:00
2	1	2	2	3	3	0	0	Day 12, 19:00
1	1	4	1	5	1	0	0	Day 12, 17:00
2	1	1	1	1	1	1	0	Day 12, 18:00
3	1	2	2	3	3	1	0	Day 12, 20:00
3	1	2	2	1	3	0	0	Day 12, 20:00
3	1	3	1	3	2	0	0	Day 12, 17:00
1	2	2	2	2	3	0	0	Day 12, 18:00
2	1	2	2	4	3	0	0	Day 12, 16:00
3	1	2	2	2	3	1	0	Day 12, 17:00
3	2	2	2	3	3	0	0	Day 12, 18:00
1	2	2	2	3	3	0	1	Day 12, 17:00
3	1	2	2	3	3	0	0	Day 12, 20:00
3	1	3	1	5	1	1	0	Day 12, 20:00
3	2	2	2	4	3	1	0	Day 13, 10:00
1	1	3	1	3	1	1	0	Day 12, 20:00
2	1	2	2	4	3	1	0	Day 12, 20:00
2	1	2	2	5	3	1	0	Day 12, 20:00
3	2	2	2	2	3	0	0	Day 12, 20:00
3	1	2	2	5	3	0	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 21:00
2	1	2	2	5	2	1	0	Day 12, 20:00
3	2	2	2	2	3	0	0	Day 12, 20:00
3	1	2	2	2	3	0	0	Day 12, 19:00
2	1	2	2	3	3	0	0	Day 13, 9:00
1	2	3	1	1	2	0	0	Day 12, 20:00
3	1	2	2	3	1	0	0	Day 12, 17:00
1	2	2	2	1	3	0	0	Day 12, 20:00
3	1	2	2	1	1	0	0	Day 12, 20:00
1	2	3	1	5	1	0	0	Day 12, 20:00
2	1	2	2	1	3	0	0	Day 12, 17:00
1	2	4	4	4	3	0	0	Day 12, 17:00
2	2	2	2	5	2	0	0	Day 12, 20:00
2	1	2	2	2	3	1	0	Day 12, 19:00
4	1	3	1	3	1	0	0	Day 13, 10:00
3	1	2	2	1	3	0	0	Day 12, 18:00
2	1	2	2	4	3	0	0	Day 12, 17:00
2	1	2	2	5	3	0	0	Day 12, 17:00
3	1	2	2	5	3	0	0	Day 12, 20:00
3	2	2	2	1	3	0	0	Day 12, 17:00
3	1	2	2	2	3	0	0	Day 12, 20:00
2	1	3	4	1	3	0	0	Day 12, 17:00
4	1	3	1	5	2	0	0	Day 12, 17:00
2	1	2	2	1	3	1	0	Day 12, 19:00
3	1	3	1	5	2	0	0	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 17:00
3	1	2	2	2	1	0	1	Day 12, 17:00
3	1	2	2	4	3	0	0	Day 12, 19:00
3	2	2	2	4	3	0	0	Day 12, 17:00
3	1	2	2	3	3	0	0	Day 12, 19:00
2	1	2	2	3	3	1	0	Day 12, 20:00
2	1	2	2	1	3	1	0	Day 12, 20:00
2	1	2	2	5	3	1	0	Day 12, 17:00
1	1	2	2	3	3	0	0	Day 12, 17:00
3	1	2	2	2	3	0	0	Day 12, 19:00
1	1	4	1	2	1	0	0	Day 12, 20:00
1	1	2	2	2	3	0	0	Day 12, 20:00
2	1	2	2	5	3	0	0	Day 12, 19:00
1	2	2	2	5	3	1	0	Day 12, 19:00
2	1	1	1	2	2	1	0	Day 12, 17:00
2	1	3	1	3	2	0	0	Day 12, 20:00
2	1	2	2	3	3	0	0	Day 12, 19:00
3	2	2	2	3	3	1	0	Day 12, 17:00
2	1	2	2	4	3	0	0	Day 12, 17:00
2	1	2	2	4	2	0	0	Day 12, 17:00
2	1	2	2	2	2	0	0	Day 12, 20:00
3	1	2	2	3	3	1	0	Day 12, 20:00
3	1	3	1	3	1	0	0	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 20:00
1	1	3	1	3	1	1	0	Day 12, 19:00
2	1	2	2	2	2	0	0	Day 12, 20:00
3	1	2	2	5	3	0	0	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 18:00
2	1	3	1	5	2	0	0	Day 12, 23:00
3	1	2	2	2	3	0	0	Day 12, 20:00
3	2	2	4	3	1	0	0	Day 12, 21:00
3	1	3	1	4	2	0	0	Day 12, 18:00
1	1	3	1	5	2	1	0	Day 12, 18:00
2	1	4	1	2	1	0	0	Day 12, 21:00
2	1	3	1	2	1	0	0	Day 12, 21:00
2	2	2	2	2	3	0	0	Day 12, 21:00
2	1	2	2	4	3	0	0	Day 12, 21:00
1	2	2	2	1	3	0	0	Day 12, 18:00
1	1	2	2	5	3	0	0	Day 12, 21:00
2	1	2	2	4	3	0	0	Day 13, 6:00
2	2	2	2	4	3	0	0	Day 12, 21:00
2	1	3	1	5	2	0	0	Day 12, 20:00
2	2	2	2	3	1	0	0	Day 12, 18:00
3	2	2	2	4	3	0	0	Day 12, 15:00
3	1	2	2	3	3	0	0	Day 12, 20:00
3	1	3	1	5	1	0	0	Day 12, 20:00
2	2	1	2	3	1	1	0	Day 12, 18:00
2	1	2	2	5	3	1	0	Day 12, 18:00
3	1	1	3	4	1	1	1	Day 12, 20:00
2	1	2	2	5	3	0	0	Day 12, 19:00
1	2	1	1	5	2	0	1	Day 12, 21:00
2	1	2	2	3	3	0	0	Day 12, 18:00
2	1	2	2	1	3	0	0	Day 12, 18:00
2	1	2	2	1	3	0	0	Day 12, 20:00
2	1	2	2	2	3	0	0	Day 12, 21:00
2	2	2	2	4	2	0	0	Day 12, 18:00
2	1	2	2	1	1	1	0	Day 12, 20:00
2	1	2	2	2	3	1	0	Day 12, 18:00
2	2	1	2	1	3	0	1	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 21:00
2	1	2	2	3	3	0	0	Day 12, 21:00
3	1	2	2	3	1	0	0	Day 13, 1:00
1	1	4	4	3	3	0	0	Day 12, 20:00
2	2	2	2	2	3	0	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 20:00
3	1	3	1	2	3	1	0	Day 12, 20:00
1	1	3	1	4	2	1	0	Day 12, 20:00
2	1	2	2	2	3	1	0	Day 12, 21:00
1	1	2	2	3	2	0	0	Day 13, 11:00
3	2	2	2	4	3	1	0	Day 12, 20:00
3	1	2	2	2	3	0	0	Day 12, 21:00
1	1	2	2	4	3	0	0	Day 12, 21:00
2	2	2	2	4	3	0	0	Day 12, 20:00
3	1	3	1	1	1	0	0	Day 12, 18:00
5	1	2	2	2	3	0	0	Day 12, 21:00
1	1	2	2	4	3	0	0	Day 12, 18:00
2	1	4	4	5	3	1	0	Day 12, 20:00
2	1	1	2	5	1	0	1	Day 12, 18:00
3	1	2	2	1	3	0	0	Day 12, 21:00
2	2	2	2	1	3	1	0	Day 12, 21:00
2	1	2	2	2	3	0	0	Day 13, 5:00
3	2	2	2	3	3	1	0	Day 12, 22:00
1	2	2	2	5	3	0	0	Day 12, 21:00
5	1	2	2	1	3	0	0	Day 12, 19:00
3	2	2	2	5	3	0	0	Day 12, 21:00
2	1	3	1	1	1	0	0	Day 12, 22:00
4	1	4	4	3	3	0	0	Day 12, 21:00
2	2	2	2	2	3	1	0	Day 12, 21:00
3	1	2	2	2	3	0	0	Day 12, 21:00
2	2	2	2	5	3	0	0	Day 12, 19:00
2	1	2	2	2	3	0	0	Day 12, 22:00
2	2	2	2	1	3	0	0	Day 12, 22:00
2	1	2	2	3	3	0	0	Day 12, 21:00
2	1	2	2	1	3	0	0	Day 12, 22:00
2	2	2	2	4	3	0	0	Day 12, 19:00
2	2	2	2	1	3	1	0	Day 12, 19:00
1	1	2	2	5	3	0	0	Day 12, 22:00
4	1	3	1	1	1	0	0	Day 12, 21:00
1	1	4	1	3	1	0	0	Day 12, 22:00
2	1	4	1	1	1	1	0	Day 12, 21:00
3	2	2	2	3	3	0	0	Day 12, 22:00
2	1	2	2	4	3	1	0	Day 12, 19:00
5	2	2	2	2	3	1	0	Day 12, 21:00
1	1	4	1	1	2	0	0	Day 12, 22:00
2	2	2	2	3	3	0	0	Day 12, 22:00
2	1	3	1	5	2	0	0	Day 12, 19:00
3	1	3	1	2	1	0	0	Day 12, 22:00
2	1	3	1	4	2	0	0	Day 12, 22:00
2	2	2	1	3	1	0	0	Day 12, 19:00
1	2	2	2	1	3	0	0	Day 12, 22:00
2	2	3	1	1	1	0	0	Day 12, 19:00
3	1	4	1	5	1	1	0	Day 12, 22:00
2	1	3	1	4	1	0	0	Day 12, 19:00
1	1	2	2	5	3	0	0	Day 12, 22:00
2	1	4	1	1	1	1	0	Day 12, 22:00
2	2	2	2	2	3	0	0	Day 12, 22:00
1	1	3	1	3	2	0	0	Day 12, 23:00
2	2	2	2	3	3	0	0	Day 12, 23:00
2	1	2	2	4	3	0	0	Day 12, 22:00
3	1	2	2	5	3	1	0	Day 12, 22:00
2	1	2	2	2	3	0	0	Day 12, 23:00
2	1	3	1	4	1	0	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 22:00
1	1	2	2	5	3	0	0	Day 12, 20:00
2	2	2	2	4	3	0	0	Day 12, 22:00
2	2	2	2	5	3	0	0	Day 12, 23:00
2	2	2	2	2	1	0	0	Day 12, 23:00
1	1	2	2	2	3	0	0	Day 12, 21:00
2	1	2	2	5	3	0	0	Day 12, 22:00
3	2	2	2	3	3	0	0	Day 12, 22:00
2	1	3	1	2	2	0	0	Day 12, 20:00
1	1	2	2	4	3	0	0	Day 12, 22:00
1	1	2	2	5	3	1	0	Day 12, 20:00
2	1	1	1	3	3	0	0	Day 12, 23:00
2	2	3	1	2	1	0	0	Day 12, 22:00
3	1	3	1	3	2	0	0	Day 12, 23:00
2	2	2	1	1	1	0	1	Day 12, 20:00
1	2	2	2	1	3	0	0	Day 12, 20:00
2	1	2	2	2	3	1	0	Day 12, 23:00
1	2	2	2	5	1	0	0	Day 12, 23:00
2	1	4	4	1	3	0	0	Day 12, 22:00
3	2	2	2	3	3	0	0	Day 12, 23:00
2	1	3	1	2	1	0	0	Day 13, 13:00
2	2	3	1	3	2	1	0	Day 12, 20:00
1	1	3	1	3	1	0	0	Day 12, 20:00
1	3	4	4	4	3	0	0	Day 12, 22:00
2	2	2	2	4	2	0	0	Day 12, 20:00
4	1	3	1	3	1	1	0	Day 12, 21:00
2	2	2	2	4	3	1	0	Day 12, 22:00
1	2	2	2	1	3	0	0	Day 12, 23:00
2	1	2	2	2	3	1	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 23:00
2	1	2	2	5	3	0	0	Day 12, 20:00
1	1	2	2	5	3	1	0	Day 12, 20:00
2	1	2	2	4	3	0	0	Day 12, 22:00
2	2	2	2	4	3	0	0	Day 12, 21:00
2	1	3	1	1	1	0	0	Day 12, 22:00
3	2	2	2	4	3	1	0	Day 12, 22:00
2	2	2	2	4	1	0	0	Day 12, 22:00
2	1	2	2	3	3	1	0	Day 12, 20:00
2	1	2	2	1	3	0	0	Day 12, 20:00
2	2	2	2	5	3	0	0	Day 13, 0:00
2	2	2	2	5	3	0	0	Day 12, 23:00
3	2	2	2	4	3	0	0	Day 12, 23:00
2	1	3	1	1	1	0	0	Day 12, 22:00
3	2	2	2	2	3	0	0	Day 12, 21:00
2	1	3	1	4	2	0	1	Day 13, 0:00
2	1	3	1	2	1	1	0	Day 13, 4:00
2	2	2	2	2	3	0	0	Day 12, 21:00
2	1	3	1	3	1	1	0	Day 13, 0:00
2	1	3	1	2	1	0	0	Day 13, 4:00
2	1	1	1	4	2	0	1	Day 12, 21:00
3	2	2	2	4	2	1	0	Day 12, 21:00
2	1	2	2	3	3	1	0	Day 13, 0:00
1	2	2	2	4	3	0	0	Day 12, 22:00
2	1	2	2	2	3	0	0	Day 13, 0:00
2	2	1	2	1	1	0	1	Day 12, 21:00
2	1	4	1	5	1	0	1	Day 12, 23:00
2	1	2	2	2	3	0	0	Day 13, 11:00
2	1	3	1	3	1	1	0	Day 13, 0:00
2	2	3	1	2	2	1	0	Day 12, 21:00
2	2	2	2	4	3	1	0	Day 13, 6:00
2	1	2	2	2	3	0	0	Day 12, 21:00
2	1	2	2	2	3	0	0	Day 13, 16:00
2	2	2	2	5	1	1	0	Day 13, 0:00
5	1	2	2	5	3	0	0	Day 13, 0:00
2	2	2	2	1	3	0	0	Day 13, 7:00
2	1	2	2	1	3	0	0	Day 13, 9:00
2	1	2	2	4	3	1	0	Day 13, 0:00
2	2	2	2	2	3	0	0	Day 12, 21:00
2	1	3	1	4	2	0	0	Day 12, 23:00
3	2	2	2	4	3	0	0	Day 13, 0:00
2	1	3	2	3	1	1	0	Day 12, 23:00
2	2	2	2	2	3	0	0	Day 12, 23:00
1	1	2	2	3	3	0	0	Day 12, 22:00
3	1	2	2	3	3	0	0	Day 13, 8:00
2	1	2	2	4	3	0	0	Day 12, 22:00
3	2	2	2	5	3	0	0	Day 12, 23:00
1	2	2	2	2	3	0	0	Day 12, 22:00
2	1	2	2	4	2	0	0	Day 13, 13:00
2	2	2	2	5	3	0	0	Day 13, 1:00
5	1	2	2	3	3	0	0	Day 13, 1:00
3	2	2	2	4	3	0	0	Day 12, 23:00
2	1	2	2	4	3	0	0	Day 12, 22:00
1	1	4	1	4	1	0	0	Day 12, 22:00
3	1	2	2	4	2	0	0	Day 12, 21:00
2	1	2	2	5	3	0	0	Day 12, 23:00
2	1	3	1	4	2	0	0	Day 12, 22:00
1	2	3	1	4	3	0	0	Day 13, 10:00
2	2	2	2	1	3	0	0	Day 13, 0:00
1	2	2	2	5	3	0	0	Day 12, 23:00
1	1	2	2	3	3	0	0	Day 12, 22:00
2	1	3	1	3	3	1	0	Day 13, 1:00
2	1	1	1	1	1	0	0	Day 12, 23:00
2	1	3	1	5	1	0	0	Day 13, 9:00
3	2	2	2	3	3	0	0	Day 12, 22:00
2	1	2	2	5	3	0	0	Day 12, 23:00
2	1	3	1	2	2	0	0	Day 13, 1:00
1	1	3	1	3	1	0	0	Day 13, 13:00
2	2	3	1	4	2	0	0	Day 12, 23:00
2	1	2	2	1	3	0	0	Day 13, 1:00
2	1	2	2	3	3	0	0	Day 13, 2:00
2	1	3	1	3	1	0	0	Day 13, 1:00
2	1	3	1	4	2	0	0	Day 13, 6:00
2	1	2	2	5	3	0	0	Day 12, 23:00
2	2	3	1	1	2	0	0	Day 13, 9:00
2	1	2	2	5	3	0	0	Day 13, 2:00
2	1	2	2	5	2	0	0	Day 13, 9:00
2	1	2	2	3	3	0	0	Day 13, 11:00
2	2	2	2	2	3	0	0	Day 12, 23:00
2	2	2	2	1	3	0	0	Day 13, 2:00
1	2	2	2	1	3	0	0	Day 13, 2:00
2	1	2	2	3	3	1	0	Day 13, 0:00
3	1	1	1	4	1	0	0	Day 13, 2:00
1	1	2	2	4	1	0	0	Day 13, 0:00
1	1	3	1	1	1	0	0	Day 13, 9:00
2	1	3	1	5	3	0	0	Day 13, 15:00
2	1	2	2	4	3	0	0	Day 13, 3:00
1	1	3	1	3	2	0	0	Day 13, 2:00
1	1	2	2	5	3	0	0	Day 13, 1:00
2	1	2	2	5	3	1	0	Day 13, 0:00
5	2	3	1	3	2	0	0	Day 13, 12:00
2	1	2	2	3	3	0	0	Day 13, 3:00
2	3	1	1	3	2	0	1	Day 13, 3:00
2	1	3	1	2	1	0	0	Day 13, 15:00
2	1	2	2	4	3	0	0	Day 13, 11:00
2	1	2	2	2	1	1	0	Day 13, 16:00
2	1	2	2	4	3	0	0	Day 13, 1:00
2	1	3	1	5	2	0	0	Day 13, 1:00
2	1	3	1	5	1	0	0	Day 13, 11:00
2	2	3	1	4	2	0	0	Day 13, 3:00
1	1	2	2	2	3	0	0	Day 13, 1:00
2	1	2	2	1	3	0	0	Day 13, 18:00
2	1	2	2	4	3	0	0	Day 13, 13:00
2	1	2	2	2	3	0	0	Day 13, 4:00
2	1	2	2	4	1	0	0	Day 13, 9:00
2	1	2	2	1	3	0	0	Day 13, 11:00
2	1	3	2	2	1	0	1	Day 13, 5:00
1	1	2	2	3	3	0	0	Day 13, 5:00
1	2	2	2	3	3	0	0	Day 13, 5:00
2	1	2	2	5	3	1	0	Day 13, 5:00
2	2	2	2	1	3	0	0	Day 13, 5:00
2	1	2	2	5	3	0	0	Day 13, 5:00
2	1	2	2	2	3	1	0	Day 13, 4:00
2	1	2	2	3	3	0	0	Day 13, 4:00
1	1	2	2	3	3	0	0	Day 13, 5:00
